site_id,site_name,latitude,longitude,state,county,city,site_type,status,contamination_type,federal_facility,npl_status
SEMSFL0001256312,Culbertson Plastics Drum Site,25.8921947,-80.2728027,Florida,Miami-Dade,Opa Locka,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMTN000826424,North Boundary Street Mercury,48.5598757,-113.0180714,Montana,-- Not Defined --,Browning,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKYD985113448,Waco Tire Fire Site,37.7450073,-84.1483374,Kentucky,Madison,Waco,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD000531855,Ashland Chemical Co,40.5161902,-74.3287405,New Jersey,Middlesex,Woodbridge,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000622316,South Texas Odor,28.6912349,-96.9619874,Texas,-- Not Defined --,Victoria,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNC0001351212,Grave'S Property,35.541674,-79.7683359,North Carolina,Randolph,Seagrove,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAD984321653,So-Green Pile,31.443346,-83.5042938,Georgia,Tift,Tifton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD980530455,Nj Natural Gas Co /No Div Oper Ctr,40.8839483,-74.5391666,New Jersey,Morris,Dover,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMD7570025901,Martin''S Airport Air National Guard,39.3354279,-76.4281421,Maryland,Baltimore,Baltimore,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000509954,Crescent Cleaners Site,37.9701372,-87.5553754,Indiana,Vanderburgh,Evansville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMOD041877309,Houston Wood Treatment Plant,37.3444998,-91.9376916,Missouri,Texas,Houston,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALD004025425,Warrior Rosin Spill,33.2476812,-87.4864872,Alabama,Tuscaloosa,Tuscaloosa,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALD004009825,Metso Minerals Industries Inc,33.5375063,-86.7827849,Alabama,Jefferson,Birmingham,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAN000306822,"Sall, George, Metals Co., 2 Lead Smelter",39.9909181,-75.1048918,Pennsylvania,Philadelphia,Philadelphia,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALD981475601,Star Plating,34.7010418,-87.6628073,Alabama,Colbert,Muscle Shoals,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJN000220039,Route 31 Sludge Disposal,40.7289782,-74.9735418,New Jersey,Warren,Washington,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTNN000406761,"Innovative Water Care, Llc Dba Solenis",35.3075767,-84.7829704,Tennessee,Bradley,Charleston,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTND982094161,"Anchor Brush Company, Inc.",36.227667,-83.298044,Tennessee,Hamblen,Morristown,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSVAN000320142,Richmond Road Stormwater Fire,37.3195975,-76.7372821,Virginia,-- Not Defined --,Williamsburg,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIND005237011,Exide Technologies,40.7610077,-86.3762553,Indiana,Cass,Logansport,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLN000400546,Mcleod Road Mercury Spill,28.5085423,-81.4338521,Florida,Orange,Orlando,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWIN000510381,Wisconsin Mechanical Llc,42.973948,-88.230716,Wisconsin,Waukesha,Waukesha,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000420995,Fernwood Oil,34.7689956,-84.9501664,Georgia,Whitfield,Dalton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD050432251,Florida Steel Corp.,27.041116,-80.5061138,Florida,Martin,Indiantown,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSDE0000306286,Delaware Air National Guard,39.690458,-75.6002019,Delaware,New Castle,New Castle,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSFLD006923775,Sunniland Corp,28.8016724,-81.2666701,Florida,Seminole,Longwood,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000421075,"Techtrix, Inc",34.0251024,-86.0204647,Alabama,Etowah,Gadsden,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000410493,Old River Road Transformer,33.0960807,-83.7819339,Georgia,Jones,Juliette,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000510250,Troy Street Warehouse Fire,41.678778,-83.5008645,Ohio,Lucas,Toledo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000410969,Crown Lake Fish Kill,34.6875666,-84.9815244,Georgia,Whitfield,Dalton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWVN000320122,"Steel Of Wv, Inc. (Swva)",38.4252475,-82.4289639,West Virginia,-- Not Defined --,Huntington,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSDEN000320168,Forest St. & W. Division St. Triangle,39.1590379,-75.5390718,Delaware,-- Not Defined --,Dover,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAN000303646,Wileys Bridge Lead Site,40.4395781,-75.926682,Pennsylvania,Berks,Reading,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALD067140061,"Shredders, Inc",33.5495463,-86.7989549,Alabama,Jefferson,Birmingham,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD067394825,Peabody Clean Industry Inc,39.84967,-75.2420258,New Jersey,Gloucester,Paulsboro,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000522014,Sk Container Site,43.0127392,-85.7471523,Michigan,-- Not Defined --,Grand Rapids,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWI6143690489,Us Fish And Wildlife,45.1804095,-92.4840493,Wisconsin,St Croix,New Richmond,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000421141,Tull Chemical Fire,33.6199644,-85.8289736,Alabama,Calhoun,Oxford,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALD001221902,Ciba-Geigy Corp. (Mcintosh Plant),31.2790058,-87.9955051,Alabama,Washington,Mcintosh,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSWVSFN0305381,Glendale Tce Site,39.9486575,-80.7580931,West Virginia,Marshall,Glen Dale,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000410593,Reddy Ice Ammonia Release,34.7671266,-84.9678244,Georgia,Whitfield,Dalton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAD982364390,Norfolk Southern Enola Train Yard,40.2886191,-76.9238913,Pennsylvania,Cumberland,Enola,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000410583,Villa Mobile Home Park Site,35.4847929,-80.6078952,North Carolina,Cabarrus,Kannapolis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000510868,Joliet Generating Station (#9 & #29),41.4941078,-88.1194059,Illinois,Will,Joliet,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNYN000204356,Tutor Time Day Care Center,40.7378783,-73.6519713,New York,Nassau,Mineola,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSSC0002332815,Atlantic Phosphate Works,32.7941164,-79.9573529,South Carolina,Charleston,Charleston,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD002385730,E.I. Dupont De Nemours,39.68237,-75.4913809,New Jersey,Salem,Deepwater,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000420656,Rock Spring Drum Site,34.7697266,-85.1523145,Georgia,Catoosa,Rock Spring,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCD986202455,Bray'S Recapping Service Incorporated,36.5140872,-80.6145932,North Carolina,Surry,Mt Airy,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000407561,"Mid-State Electric Motor Service, Inc.",32.6700962,-85.3671044,Alabama,Lee,Opelika,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAN000303942,Pennsylvania Air National Guard,40.4806173,-80.2188121,Pennsylvania,Allegheny,Coraopolis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTN0002320224,Berry Road Dump,35.9047289,-83.9294482,Tennessee,Knox,Knoxville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGA0000102178,Former Macon Naval Ordnance Landfill,32.7737662,-83.6365939,Georgia,Bibb,Macon,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSCAD053878120,Dynamic Plating Inc.,34.1823749,-118.3234522,California,Los Angeles,Burbank,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSVAN000320100,Sandston Chloropicrin Response,37.5188575,-77.3145223,Virginia,-- Not Defined --,Sandston,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000407553,Andrew Knit,33.1684304,-87.51983,Alabama,Tuscaloosa,Tuscaloosa,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000500617,Witherell Mercury Site,42.8220083,-82.4894643,Michigan,St. Clair,St. Clair,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGA0000825877,Winder-Barrow Speedway Drum,33.9933395,-83.716671,Georgia,Barrow,Winder,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000400348,I-20 Mm210-Dumping,33.6547524,-85.4137835,Alabama,Cleburne,Heflin,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMOD980633168,Baldwin Park Dump,36.9766737,-93.710007,Missouri,Lawrence,Aurora,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD001382373,Laplace Chemical Company,40.9117763,-74.1111805,New Jersey,Bergen,Elmwood Park,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFL0001308519,Carmichael Dump,27.8199751,-82.3800934,Florida,Hillsborough,Gibsonton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIND006054886,Aa Oil,39.7083405,-86.2600051,Indiana,Marion,Indianapolis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCD986197291,Statesville Coal Gas Plant,35.777767,-80.8800433,North Carolina,Iredell,Statesville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTNN000406562,Hillsboro Tractor Trailer Wreck,35.3457217,-85.9433277,Tennessee,Hamilton,Hillsboroq,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000510152,Morrow Plating Co,41.632268,-83.5251945,Ohio,Lucas,Toledo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCON000821185,Minnie Lynch Mine - Private Lands,38.3108161,-106.1342102,Colorado,Saguache,Town Of Bonanza,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD002493054,"Kauffman & Minteer, Inc.",40.0363081,-74.6940016,New Jersey,Burlington,Springfield Twp(Jobstown),Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMD4690307844,U S Coast Guard Yard,39.2000079,-76.5726962,Maryland,Anne Arundel,Baltimore,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSFLD980494959,Taylor Road Landfill,28.0097242,-82.2930534,Florida,Hillsborough,Seffner,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMAN000153345,Leachgarner,41.9401656,-71.2777826,Massachusetts,Bristol,Attleboro,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD097271563,Vulcan-Louisville Smelting Company,42.3219519,-87.8416729,Illinois,Lake,North Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAN000320179,Midvale Bus Graveyard Fire,40.0129181,-75.1691018,Pennsylvania,-- Not Defined --,Philadelphia,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSSCD987595980,Sunnyside Dump,34.9400068,-82.2266706,South Carolina,Greenville,Greer,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD980529192,Gems Landfill,39.779458,-75.0188907,New Jersey,Camden,Gloucester Township,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMIN000510097,Commodity Metals Site - Hazmat,42.3957782,-83.0707644,Michigan,Wayne,Hamtramck,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD004054284,Piper Aircraft Corp./Vero Beach Water & Sewer Department,27.6475041,-80.4155578,Florida,Indian River,Vero Beach,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSNCN000410864,Mid-South Metals Incorporated,35.6347996,-77.3710798,North Carolina,Pitt,Greenville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000521996,"Columbian Home Products, Llc",39.4868574,-87.3922692,Indiana,Vigo,Terre Haute,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD002598886,Davis Refining Corporation,30.4116282,-84.3038265,Florida,Leon,Tallahassee,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLN000410624,Joiner Fill Dirt Construction & Demolition Landfill,30.6546763,-87.0465209,Florida,Santa Rosa,Milton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000510163,Valley Chrome Plating,43.5801891,-83.9157388,Michigan,Bay,Bay City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMNP000510609,"Mud Lake Slag Disposal Area, Sa4561",46.6677863,-92.2122317,Minnesota,St. Louis,Duluth,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD118659713,Manasota Plating,27.387546,-82.5332464,Florida,Manatee,Sarasota,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMND023054984,Sweeney Cleaners,44.933714,-93.1669977,Minnesota,Ramsey,St. Paul,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD044128585,Jet Drive In Cleaners,40.8940223,-73.9755634,New Jersey,Bergen,Englewood,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAL0001923366,Mccombs Dump,33.5618563,-86.6190948,Alabama,Jefferson,Mccombs,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000506333,Terry Corp Site,39.7443356,-84.2092065,Ohio,Montgomery,Dayton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHR000039354,Former Perfect Products Company,40.68723,-81.1844477,Ohio,Carroll,Malvern,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTND987787058,Rosebank Dump,35.8561868,-86.4082249,Tennessee,Rutherford,Murfreesboro,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMND980609101,Northwestern Shot & Lead,44.936883,-93.0920017,Minnesota,Ramsey,St. Paul,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAL5213820231,Usa Coosa River Storage Annex,33.4350063,-86.1016717,Alabama,Talladega,Talladega,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSOHN000509988,Pine View Plating,40.5524279,-81.3000937,Ohio,Tuscarawas,Mineral City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD078247905,Basf Wyandotte Corp,40.3577752,-74.4712826,New Jersey,Middlesex,South Brunswick Twp,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000741027,Hays Pce Location #7 11Th,38.8703167,-99.3318986,Kansas,Ellis,Hays,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFL0001909753,Commercial Plastics Recycling Inc,27.9622122,-82.3618224,Florida,Hillsborough,Tampa,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNHN000153340,Lancaster Nh Mercury Release,44.490839,-71.5699709,New Hampshire,Coos,Lancaster,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKYN000406636,Adair County Drums,37.0945781,-85.2840417,Kentucky,Adair,Columbia,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAN000320095,Inmetco,40.857698,-80.2762634,Pennsylvania,Lawrence,Ellwood City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILSFN0507824,Action Wrecking Inc.,41.5005638,-87.6250057,Illinois,Cook,Chicago Heights,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000507283,Hilliard Mercury Spill Site,40.0239578,-83.1125042,Ohio,Franklin,Hilliard,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000507457,North Suburban Cleaners,42.0405679,-87.8172792,Illinois,Cook,Morton Grove,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000421038,Hocking International Laboratories,33.1689492,-86.2908187,Alabama,Talladega,Sylacauga,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000410520,Former Spray Water Systems/Wolf Skin Subdivision,33.8877865,-83.1969489,Georgia,Oglethorpe,Arnoldsville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000510672,Larry Lewis Junkyard,41.0165679,-84.5805048,Ohio,Paulding,Haviland,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWVD047989207,"Fike Chemical, Inc.",38.4266765,-81.8425037,West Virginia,Putnam,Nitro,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSWIN000510545,Mirro Spirtas,43.9139881,-87.7615776,Wisconsin,Manitowoc,Manitowoc,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMOD985818236,Bonne Terre Mine Tailings,37.921674,-90.5566732,Missouri,Saint Francois,Bonne Terre,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSOHD075020842,Midwest Portland Cement Co,39.8532578,-82.1267139,Ohio,Muskingum,East Fultonham,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMNSFN0507930,Twin City Castings,44.963333,-93.1999077,Minnesota,Ramsey,St. Paul,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKYD980709554,Kentucky Industrial Haulers,37.6799972,-85.8417349,Kentucky,Hardin,Elizabethtown,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAD980638225,Copper Bluff Mine,41.1099771,-123.6860138,California,Humboldt,Hoopa,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSTNN000420065,I-24 Explosives Fire,35.0286627,-85.3099595,Tennessee,Hamilton,Chattanooga,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMOD007135965,Farmers Chemical Co,37.0847286,-94.6022293,Missouri,Jasper,Joplin,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSMOD007152903,Northrop Grumman Guidance & Electronics Co Inc,37.2420067,-93.3791459,Missouri,Greene,Springfield,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD980607006,St. Louis Smelting & Refining Co,38.6700072,-89.9816731,Illinois,Madison,Collinsville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMI0001571868,Carter Siding,44.5200084,-85.9438955,Michigan,Benzie,Near Thompsonville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJN000202886,Gibbstown Cleaners,39.826291,-75.2923868,New Jersey,Gloucester,Gibbstown,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHD980569875,Tag Chemicals Inc.,41.630733,-83.5406915,Ohio,Lucas,Toledo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000510372,Us Naval Reserve Center - Southfiefld,42.4859082,-83.3052145,Michigan,Oakland,Southfield,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIND981952864,Dowden Ldfl,39.9452856,-85.793894,Indiana,Madison,Ingalls,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000610442,Valley Feed Mill Fire,32.9494858,-95.2688271,Texas,Wood,Winnsboro,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHD041643479,Tompkins Corp,41.137618,-81.3909738,Ohio,Portage,Kent,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000703396,Caney Residential Yards,37.0131425,-95.9348966,Kansas,Montgomery,Caney,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSNCN000410820,Virginia Carolina Chemical (Vcc) Durham,35.9781571,-78.8707227,North Carolina,Durham,Durham,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000720217,Mercury-West Ash Street,38.5877542,-99.5753303,Kansas,Rush,Mc Cracken,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSDED980713093,"Harvey & Knott Drum, Inc.",39.573339,-75.7708409,Delaware,New Castle,Kirkwood,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSILD005456439,"Sherwin Williams Company, The",41.6842903,-87.6070232,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMID985619881,Great Lakes Shipwreck Museum,46.7722308,-84.9602835,Michigan,Chippewa,Paradise,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOH0000563114,Columbus Auto Parts,40.0147298,-82.9955602,Ohio,Franklin,Columbus,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000521926,My Way Trading Warehouse,39.8371076,-84.9036148,Indiana,Wayne,Richmond,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIAD980632509,Red Oak City Landfill,41.0364513,-95.2491188,Iowa,Montgomery,Red Oak,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSMNN000510369,Veterans Affairs Medical Center,44.901938,-93.2038977,Minnesota,Hennepin,Minneapolis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMID985622166,Wilson Site,43.4263974,-82.6713934,Michigan,Sanilac,Carsonville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAD980692594,Paoli Rail Yard,40.0431971,-75.4929209,Pennsylvania,Chester,Paoli,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSFLN000404816,Alafaya Trail Mercury Spill,28.6440154,-81.2079531,Florida,Seminole,Oviedo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAD055780167,Chrome Crankshaft,33.9654049,-118.1419822,California,Los Angeles,Bell Gardens,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000507861,Dte Energy Substation Explosion,42.3772782,-83.4659985,Michigan,Wayne,Plymouth,Superfund,Not On The Npl,,False,Non-NPL Superfund
